id,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd_pledged,usd_pledged_real,usd_goal_real,year
791301131,Lady Bits By Liana Kerzner,Video,Journalism,CAD,2017-06-01,16500,2017-05-02 14:10:13,31615.03,successful,625,CA,164.6,23378.71,12201.43,2017
451153365,Wizard Pickles - Puzzle Adventure Book,Children's Books,Publishing,USD,2015-09-18,1000,2015-08-20 05:51:57,2845,successful,96,US,2845,2845,1000,2015
934747007,Clark & Addison: A Wrigley Field Photography Book,Photobooks,Photography,USD,2016-11-13,5650,2016-10-14 15:30:21,2005,failed,28,US,340,2005,5650,2016
1992309754,Mecha vs Kaiju: A Sci-Fi Anime RPG for Fate Core,Tabletop Games,Games,USD,2014-03-10,3500,2014-02-09 05:07:33,4600,successful,135,US,4600,4600,3500,2014
2134057063,Umbrella Here - Light up your umbrella for sharing,Interactive Design,Design,USD,2014-09-17,15000,2014-08-08 17:47:37,15813,successful,202,US,15813,15813,15000,2014
414676217,Brian Vogan and his Good Buddies new album: BVGB,Kids,Music,USD,2015-04-15,3500,2015-03-16 06:37:19,3786,successful,74,US,3786,3786,3500,2015
1749855487,Chaucina's final journey...the true impact of teen suicide,Documentary,Film & Video,USD,2015-06-25,1000,2015-06-05 22:19:24,0,failed,0,US,0,0,1000,2015
1370424197,"Dru needs your help to publish his book, AFTERLIFE",Nonfiction,Publishing,USD,2014-05-18,1500,2014-04-18 01:18:41,1737,successful,24,US,1737,1737,1500,2014
851520592,DropStopper (Canceled),Hardware,Technology,USD,2014-11-15,50000,2014-10-08 14:19:10,175,canceled,3,US,175,175,50000,2014
1292368302,Prestige Snackz: Premium Beef Jerky Bursting with Flavor!,Small Batch,Food,USD,2016-01-23,1500,2016-01-11 21:34:50,45,failed,3,US,45,45,1500,2016
1219270141,Burley Oak Brewery Canning Line | AmeriCANmade,Drinks,Food,USD,2014-10-18,45000,2014-09-09 00:16:49,54002.01,successful,446,US,54002.01,54002.01,45000,2014
1510514919,Isn't it time for the Alternative? Ion Sport Juice is here.,Drinks,Food,USD,2014-07-26,15000,2014-06-20 13:01:39,21469,successful,181,US,21469,21469,15000,2014
12803820,Going International - Global Fashion Expedition,People,Photography,CAD,2014-09-04,1000,2014-08-05 20:22:23,1005,successful,17,CA,920.18,923.88,919.29,2014
728382032,SUPERHERO: 2044 RPG,Games,Games,USD,2017-11-06,100,2017-09-07 18:02:05,8072,successful,193,US,3135,8072,100,2017
385057389,Never Gonna Be the Same: A Novel (Canceled),Fiction,Publishing,USD,2016-07-18,2211,2016-05-19 18:24:01,104,canceled,5,US,104,104,2211,2016
37006355,Clean Headstones for Veterans,Sculpture,Art,USD,2016-10-12,70000,2016-09-13 01:03:38,0,failed,0,US,0,0,70000,2016
1638148789,HarvardDan Fenn Portrait,Painting,Art,USD,2015-09-02,409,2015-07-04 02:23:23,904,successful,39,US,904,904,409,2015
377074290,Bloke's Terrible Tomb Of Terror #16,Anthologies,Comics,USD,2017-03-20,900,2017-02-17 06:02:16,2276,successful,67,US,572,2276,900,2017
1675467901,Forever Rose,Conceptual Art,Art,USD,2016-03-04,2000,2016-02-03 17:20:14,1,failed,1,US,1,1,2000,2016
1377680948,Goopy Creations Comic Wall Art,Comics,Comics,USD,2017-07-13,30000,2017-06-13 02:09:13,51,failed,3,US,25,51,30000,2017
998386768,HOUSE OF CECE'S - HOT PEPPERS,Cookbooks,Food,USD,2017-03-30,2000,2017-03-10 02:55:18,230,failed,4,US,0,230,2000,2017
87977134,Alise Aleksandra | Handbags | Clothes | Shoes (Canceled),Accessories,Fashion,GBP,2014-09-28,15000,2014-08-25 22:51:01,30,canceled,1,GB,49.72,48.2,24099.48,2014
2047452173,History Unboxed,Crafts,Crafts,USD,2014-12-11,10000,2014-11-11 18:18:31,2331,failed,33,US,2331,2331,10000,2014
356519699,Don't Go Bang!,Video Games,Games,GBP,2016-11-13,20000,2016-10-14 14:01:16,250,failed,5,GB,268.16,308.2,24656.05,2016
529104944,KreateHD - New powerful website!,Graphic Design,Design,USD,2015-10-02,85000,2015-09-02 03:39:52,0,failed,0,US,0,0,85000,2015
1726037573,Scented Lighters,Product Design,Design,USD,2015-12-31,10000,2015-12-01 18:13:19,165,failed,13,US,165,165,10000,2015
2036832093,One Coast Collaboration,Festivals,Theater,USD,2017-05-30,12500,2017-05-05 16:59:13,12959,successful,170,US,851,12959,12500,2017
1355538898,"Adventuring Princesses, Volume 0",Comics,Comics,USD,2014-02-21,3000,2014-01-22 01:36:39,3516.66,successful,126,US,3516.66,3516.66,3000,2014
796535282,Dome Bus 2014 (Canceled),Rock,Music,USD,2014-10-01,3000,2014-08-13 01:46:04,33,canceled,2,US,33,33,3000,2014
1123133335,A website with names!,Web,Technology,NOK,2014-12-07,1000,2014-11-07 14:49:22,12,failed,1,NO,1.75,1.64,136.53,2014
1079496537,TerraScapes: Caves and Grottos - Redux - Tabletop Terrain,Tabletop Games,Games,USD,2017-11-12,4000,2017-10-19 15:00:00,34448,successful,124,US,6210,34448,4000,2017
1984151173,TOKAIDO - COLLECTOR'S EDITION,Tabletop Games,Games,USD,2014-03-23,40000,2014-02-26 18:00:30,668721.22,successful,5434,US,668721.22,668721.22,40000,2014
41236316,Spirit Goodies. The Spiritual Store With Everything.,Crafts,Crafts,GBP,2016-09-10,800,2016-08-11 22:29:25,165,failed,3,GB,215.53,217.4,1054.05,2016
951443719,Blue in August - a memoir,Nonfiction,Publishing,USD,2015-03-16,1000,2015-02-09 18:34:23,0,failed,0,US,0,0,1000,2015
9379148,Semper Reformanda,Publishing,Publishing,USD,2014-10-13,5000,2014-09-11 05:28:44,1057,failed,22,US,1057,1057,5000,2014
796308641,Going Eastwards (Canceled),Web,Journalism,EUR,2014-12-28,2800,2014-11-08 15:39:35,0,canceled,0,NL,0,0,3372.03,2014
956133828,Bonjour | Smart Alarm Clock with Artificial Intelligence,Gadgets,Technology,USD,2016-12-05,50000,2016-10-25 16:59:46,730363,successful,5576,US,55075,730363,50000,2016
1417294421,Sharing the Love....How to On-line date safely!,Romance,Film & Video,GBP,2016-10-19,4000,2016-09-19 13:51:34,0,failed,0,GB,0,0,4875.08,2016
2050322813,Life HACS School Lessons,Publishing,Publishing,NZD,2017-02-06,12000,2017-01-11 05:11:59,1080,failed,12,NZ,34.78,775.75,8619.45,2017
1388367468,HYDRAfitt Sports Hydration Systems,Product Design,Design,USD,2015-09-11,10000,2015-08-07 19:53:22,700,failed,16,US,700,700,10000,2015
593473275,THE NYC 2016 CALENDAR ART-PROJECT,Places,Photography,EUR,2015-11-22,999,2015-11-02 07:52:04,0,failed,0,DE,0,0,1056.94,2015
1925441194,"Tiki Frisbee is an outdoor game. Great for camping, beach",Live Games,Games,USD,2017-06-05,10000,2017-05-08 00:20:41,100,failed,1,US,100,100,10000,2017
706697289,The W.A.Y.I.T.S Challenge,Experimental,Film & Video,USD,2015-12-30,65000,2015-11-30 17:07:02,0,failed,0,US,0,0,65000,2015
208470058,The Ryda: Sin City Diaries - Chapter 2,Hip-Hop,Music,EUR,2016-10-18,1500,2016-09-06 20:38:45,430,failed,3,DE,0,468.1,1632.9,2016
1438797752,Wireless Power Miniature Terrain Tech Lights Laser & Motors,Tabletop Games,Games,USD,2014-12-03,150000,2014-10-19 05:51:28,34849.94,canceled,143,US,34849.94,34849.94,150000,2014
915964686,"God in us, helping needy, thru Art & Creativity",Art,Art,USD,2016-05-31,25000,2016-05-10 14:30:26,1,failed,1,US,1,1,25000,2016
1815484837,Ted Naifeh's Heroines: The Graphic Novel & Commissions,Graphic Novels,Comics,USD,2017-12-30,25000,2017-11-28 18:12:30,12764,failed,372,US,3296,12764,25000,2017
1009256578,Banana Dads,Digital Art,Art,SEK,2015-05-15,430,2015-04-20 16:24:47,807,successful,22,SE,93.45,96.97,51.67,2015
952768436,THIS HAS BEEN MY DREAM FOR LIFE; HELP ME ACCOMPLISH IT!!,Hip-Hop,Music,USD,2015-11-15,750,2015-10-16 04:12:22,0,canceled,0,US,0,0,750,2015
1148128007,Watson And Holmes Volume 2,Graphic Novels,Comics,USD,2014-08-23,20000,2014-07-24 19:02:29,22866.08,successful,650,US,22866.08,22866.08,20000,2014
1699947388,Geek in Chains,Crafts,Crafts,USD,2015-10-17,1000,2015-09-23 00:35:23,1257,successful,22,US,1257,1257,1000,2015
1095666006,Inner Garden - a veggie cafe & social space,Vegan,Food,EUR,2015-01-11,45000,2014-12-12 17:39:41,711,failed,18,IE,885.61,823.91,52146.1,2015
375342912,"Espresso bar, primarily targetting game culture community.",Video Games,Games,AUD,2015-09-01,25000,2015-08-02 03:19:11,137.89,canceled,6,AU,100.64,96.3,17459.32,2015
2106201193,Inspiration-Magazine,Crafts,Crafts,GBP,2016-09-01,500,2016-08-12 16:05:49,236.67,canceled,4,GB,307.9,314.39,664.2,2016
72293739,LOCALL- Call the Locals,Apps,Technology,EUR,2017-08-18,50000,2017-06-19 23:19:59,55,failed,3,DE,5.6,64.57,58699.91,2017
1923613829,BARBADOS DANCE PROJECT 2014,Residencies,Dance,USD,2014-06-06,15000,2014-05-07 23:44:40,15567.5,successful,183,US,15567.5,15567.5,15000,2014
522550096,Dying Words: The AIDS Reporting of Jeff Schmalz,Journalism,Journalism,USD,2015-07-30,20000,2015-06-25 16:09:24,28451,successful,299,US,28451,28451,20000,2015
1041383721,Faith and Rainbows,Young Adult,Publishing,CAD,2016-09-21,500,2016-07-23 08:39:22,48.2,failed,5,CA,15.27,36.96,383.38,2016
770813976,Goddesses,Fine Art,Photography,USD,2016-02-12,8000,2016-01-13 18:37:26,400,failed,7,US,400,400,8000,2016
406201651,Seven Seas Playing Cards,Design,Design,USD,2014-01-27,13000,2013-12-22 13:21:09,67045,successful,1648,US,67045,67045,13000,2014
110913082,"Nepalese Style ""Dumplings"" (Canceled)",Drinks,Food,AUD,2014-10-09,1000,2014-08-25 07:34:00,1,canceled,1,AU,0.93,0.87,870.93,2014
1420140132,Grand Life Acoustic Tour,Music,Music,USD,2014-08-30,5000,2014-08-07 09:10:39,5296,undefined,0,"N,0""",,5296,5000,2014
256462563,Sokamba Presents: ECHO,Experimental,Theater,USD,2014-11-11,2200,2014-10-24 10:49:25,2300,successful,21,US,2300,2300,2200,2014
409323762,Cooperative Humanity's Ongoing Social Efforts,Documentary,Film & Video,USD,2017-04-13,500,2017-04-03 05:39:28,500,successful,7,US,0,500,500,2017
1306138902,HELP SUPPORT The Ascendants DEBUT Album - Virgo Meets Libra,Music,Music,USD,2016-03-02,6500,2016-02-01 14:21:09,7176.08,undefined,0,"N,0""",,7176.08,6500,2016
1808076165,I Forgot Something (but I can't remember what it was),Children's Books,Publishing,USD,2015-11-11,3500,2015-10-12 20:00:25,14140,successful,330,US,14140,14140,3500,2015
649935471,Custom Rhinestone Name Bracelets and Charms,Crafts,Crafts,USD,2014-01-31,2500,2014-01-09 18:27:28,0,failed,0,US,0,0,2500,2014
804503461,Matthew John - Sophomore EP,Pop,Music,USD,2016-10-21,4000,2016-09-21 01:37:22,4010,successful,16,US,130,4010,4000,2016
734610186,JUUK Premium Aluminum Apple Watch Bands,Hardware,Technology,HKD,2016-11-04,78000,2016-10-05 20:32:43,140830,successful,217,HK,8093.65,18158.26,10057.12,2016
1750381927,SATURDAY NIGHT,Shorts,Film & Video,USD,2014-04-26,75000,2014-02-25 01:02:06,2,failed,2,US,2,2,75000,2014
19901572,Audiobook - Ren: God's Little Monster,Fiction,Publishing,USD,2016-06-02,1126,2016-05-03 21:39:35,1341,successful,21,US,1341,1341,1126,2016
236022462,[LAST DAY!] Historical comedy SCOUNDREL,Comedy,Film & Video,USD,2014-09-07,11500,2014-08-22 23:08:36,11500,successful,150,US,11500,11500,11500,2014
926197033,LVL-3 Pack: High Capacity Modular Backpack,Product Design,Design,USD,2017-07-13,16000,2017-06-13 18:00:08,41456,successful,229,US,13746,41456,16000,2017
1320038198,In Good Faith - Christian Comedy,Comedy,Film & Video,USD,2015-09-12,2000,2015-08-13 17:33:30,2342,successful,26,US,2342,2342,2000,2015
123037022,"Recording Artist ""SHE"" WORLD TOUR",Pop,Music,USD,2015-02-17,2500,2015-01-18 21:45:20,0,failed,0,US,0,0,2500,2015
2096150904,Commander-In-Chief - A military twist on Chess w/ miniatures,Tabletop Games,Games,USD,2014-03-07,5000,2014-02-08 18:14:25,1268,failed,27,US,1268,1268,5000,2014
1952545872,PCBGRIP: Electronics Assembly System,Technology,Technology,CAD,2014-02-09,40000,2014-01-07 03:51:12,79338,successful,388,CA,74596.5,72415.12,36509.68,2014
1257314587,The Art of Adventure: In Basho´s Footsteps,Mixed Media,Art,USD,2014-06-04,3500,2014-05-16 18:32:59,8567.77,successful,109,US,8567.77,8567.77,3500,2014
765997668,Lights in a bottle,Glass,Crafts,USD,2015-02-21,500,2015-01-23 02:38:03,3,failed,3,US,3,3,500,2015
1910106186,The ART of Infertility Pop-Up Art Exhibit in Washington DC,Public Art,Art,USD,2015-05-14,3500,2015-04-23 06:29:40,3500,successful,8,US,3500,3500,3500,2015
823608240,Forsaken Painting Series,Painting,Art,USD,2017-01-15,3000,2016-12-26 18:58:48,96,failed,3,US,32,96,3000,2017
643758154,Party Slashers - A horror/comedy (See test scene!),Horror,Film & Video,USD,2014-11-02,35000,2014-10-03 02:34:52,23585,failed,86,US,23585,23585,35000,2014
1178267719,Girrion: The Chrysalis & the Stone Volume 1,Graphic Novels,Comics,USD,2017-09-06,5000,2017-08-04 15:19:09,12125.44,successful,373,US,2525,12125.44,5000,2017
2110238948,Mothership : A Space Opera Horror Adventure Game,Video Games,Games,USD,2014-10-27,32000,2014-09-27 01:08:36,580,failed,16,US,580,580,32000,2014
750530297,How to Build A Man Cave,Webseries,Film & Video,USD,2014-11-04,12000,2014-09-25 20:48:10,181,failed,6,US,181,181,12000,2014
1804047368,Center Ice Brewing Company: Hockey & Craft Beer in St. Louis,Drinks,Food,USD,2015-08-26,5000,2015-07-27 17:03:27,14512,successful,81,US,14512,14512,5000,2015
1798317075,K.I.S.S. (Kid In Safety Seat) Warning Device,Product Design,Design,USD,2014-09-24,25000,2014-08-26 21:10:05,15,failed,2,US,15,15,25000,2014
1098096758,MummyPod™ - First Sleep System for Hammock & Ground Camping,Product Design,Design,USD,2017-07-28,15000,2017-06-28 03:20:39,73918,successful,401,US,5095,73918,15000,2017
1048180345,Bucket King 3D 2.0 2-6 Player Dexterity Game by Stefan Dorra,Tabletop Games,Games,USD,2017-04-20,5000,2017-03-30 17:11:02,1917,canceled,52,US,1917,1917,5000,2017
818031874,Limited edition screen prints of geometric artwork,Art,Art,GBP,2014-05-09,750,2014-04-09 14:40:10,110,failed,2,GB,182.77,185.49,1264.69,2014
1886328218,Naturebytes Wildlife Cam Kit - Digital Making for Wildlife,DIY Electronics,Technology,GBP,2015-07-25,28995,2015-06-25 08:28:03,34164,successful,303,GB,53771.68,53213.3,45162.14,2015
131719663,Help us get to New Designers!,Design,Design,GBP,2014-06-01,400,2014-05-02 16:04:40,909,successful,25,GB,1534.46,1529.43,673.02,2014
1710450413,Rogue Squad (Canceled),Tabletop Games,Games,EUR,2015-12-18,45000,2015-11-18 17:58:09,10403,canceled,125,DE,11090.58,11272.69,48761.99,2015
1700079502,Finding Stan Musial,Family,Film & Video,USD,2014-11-04,35000,2014-09-05 23:03:23,55,failed,3,US,55,55,35000,2014
934466001,La Raza Anthology: Unidos Y Fuertes,Anthologies,Comics,USD,2016-09-28,13000,2016-08-29 21:05:54,13873,successful,389,US,1645,13873,13000,2016
1193790237,Lionhearted 360 VR,Documentary,Film & Video,EUR,2017-03-16,1200,2017-02-14 13:41:43,40,failed,4,DE,10.62,42.95,1288.44,2017
3442045,KIS motorized slider (model A),Camera Equipment,Technology,USD,2014-08-10,20000,2014-07-01 15:12:59,16,failed,3,US,16,16,20000,2014
774721909,Z-Underground,Fashion,Fashion,USD,2015-07-09,1750,2015-06-09 17:59:58,25,failed,1,US,25,25,1750,2015
1415906243,"SXE ""Place n Charge"" Alarm Clock w/ Bluetooth Speakers",Technology,Technology,USD,2015-08-12,20000,2015-07-13 19:41:48,1182,suspended,16,US,1182,1182,20000,2015
1978453350,Vintage Trumpet - The Larry Meregillano Solo Album,Jazz,Music,USD,2014-12-10,10000,2014-11-10 22:35:45,2450,failed,33,US,2450,2450,10000,2014
650751951,Columbus! Something New,Web,Journalism,USD,2015-04-18,3000,2015-03-19 00:02:10,0,failed,0,US,0,0,3000,2015
1961821406,Palatine,Tabletop Games,Games,USD,2014-01-08,1000,2013-12-09 04:10:22,2663,successful,62,US,2663,2663,1000,2014
1795889502,Teddy is Ready! (Canceled),Children's Books,Publishing,USD,2016-07-06,7500,2016-06-07 16:32:32,883,canceled,10,US,883,883,7500,2016
1329212032,Sweet Mamma's Catering and Meals To Go,Food,Food,USD,2017-09-12,750,2017-08-28 23:28:16,96,failed,3,US,0,96,750,2017
1115347218,Unpacking Student Identities through Art,Installations,Art,USD,2015-07-17,2000,2015-06-17 16:40:33,2000,successful,30,US,2000,2000,2000,2015
1663947695,fire flower Running & Workout Clothing,Apparel,Fashion,USD,2014-09-14,10000,2014-08-15 01:03:29,100,failed,1,US,100,100,10000,2014
1549838335,Geizeer - eco friendly ice cooling,Design,Design,EUR,2016-06-14,30000,2016-05-10 23:54:13,277361,successful,2100,IT,316108.65,312143.11,33762.11,2016
619908610,Into The Underground....Hijacked,Electronic Music,Music,GBP,2015-02-17,100,2015-02-09 20:20:15,0,failed,0,GB,0,0,153.76,2015
160484400,Farm-In-The-Sky,Farms,Food,USD,2014-07-10,30000,2014-06-10 10:43:31,31389,successful,380,US,31389,31389,30000,2014
211258140,Bring Down the Sky: an album by Shipwreck Karpathos,Punk,Music,USD,2016-04-04,1400,2016-03-04 20:59:37,2428.43,successful,59,US,2428.43,2428.43,1400,2016
146031875,CODE RED NO SURVIVORS PROJECT,Fiction,Publishing,USD,2015-08-20,90,2015-07-21 23:57:00,101,successful,4,US,101,101,90,2015
1136517883,BAR•ISTA,Drinks,Food,USD,2015-07-03,30000,2015-05-04 20:52:05,10,failed,1,US,10,10,30000,2015
1362759859,Glaukopis Study Materials,Academic,Publishing,USD,2017-08-12,15000,2017-07-13 08:14:19,11,failed,2,US,0,11,15000,2017
243490158,All The Chains Half Persian Chainmail Bracelets,Jewelry,Fashion,USD,2015-05-31,200,2015-05-01 06:16:15,202,successful,5,US,202,202,200,2015
897830924,Behind My Tears,Nonfiction,Publishing,USD,2017-09-04,12000,2017-08-05 17:44:24,36,failed,4,US,0,36,12000,2017
996952602,Viivi Velo - a new kind of cyclewear!,Apparel,Fashion,GBP,2014-11-01,18000,2014-10-10 00:21:25,2013,failed,7,GB,3234.58,3184.47,28475.16,2014
921894880,"500 WAYS TO SAY, ""JED YORK SUCKS!""",Public Art,Art,USD,2016-01-02,7500,2015-12-10 02:23:41,25,failed,1,US,25,25,7500,2016
968920236,Sangre A Luz,Rock,Music,USD,2017-05-02,300,2017-04-02 02:20:58,340.33,successful,10,US,27,340.33,300,2017
1543195001,"Board Game Cafe in Cambridge, UK",Tabletop Games,Games,GBP,2017-03-12,75000,2017-02-10 15:23:06,290,canceled,19,GB,356.7,358.45,92701.32,2017
34903767,Of Dubious Intent (A Dark Artifice Novel),Fiction,Publishing,USD,2015-05-18,1000,2015-03-19 22:09:05,280,failed,7,US,280,280,1000,2015
959355751,Curlgasm,Fashion,Fashion,GBP,2014-09-14,1000,2014-08-15 23:29:06,0,failed,0,GB,0,0,1634.07,2014
737697738,Take Craftly to the Fairs! (Canceled),Crafts,Crafts,GBP,2014-09-05,1000,2014-08-06 21:39:13,0,canceled,0,GB,0,0,1629.59,2014
1757032586,1to1 Mobil,Architecture,Design,SEK,2015-05-03,12500,2015-04-13 16:06:52,12850,successful,57,SE,1455.86,1551.35,1509.1,2015
112468197,Saltwater: Festival Premier! February 9th!,Narrative Film,Film & Video,USD,2017-02-13,1000,2017-02-04 03:53:06,1640,successful,26,US,0,1640,1000,2017
967170674,Tradewinds EP,Country & Folk,Music,USD,2016-08-21,2000,2016-07-22 20:13:37,2395,successful,50,US,250,2395,2000,2016
816500421,Amarant Music - Level 1,Family,Film & Video,USD,2017-02-09,85000,2016-12-26 20:32:52,10222,failed,8,US,10135,10222,85000,2017
1331813665,Mikel's Pulled Pork Food Truck,Food Trucks,Food,USD,2015-01-30,25000,2014-12-01 19:49:50,86,failed,7,US,86,86,25000,2015
1376306933,No one gets left behind!,Children's Books,Publishing,USD,2016-03-01,5000,2016-02-27 06:25:02,0,failed,0,US,0,0,5000,2016
448057013,Sotto il Piesco,Documentary,Film & Video,USD,2015-06-27,4000,2015-05-26 20:04:34,4106,successful,33,US,4106,4106,4000,2015
561784234,The UNICUS App makes selling stuff on Facebook a breeze!,Apps,Technology,USD,2017-06-17,115000,2017-05-23 00:10:59,5,failed,1,US,0,5,115000,2017
1907562655,LDC Libri Del Cazzo un Tomo Indecente.,Art Books,Publishing,EUR,2017-02-21,2000,2016-12-23 20:14:04,0,failed,0,IT,0,0,2121.79,2017
1398226460,Silent Bridge,Music,Music,AUD,2014-11-07,6000,2014-10-08 14:36:40,8513,undefined,0,"N,0""",,7317.35,5157.3,2014
1848172437,Creature Canyon - The Creature Bashin' RPG,Tabletop Games,Games,CAD,2015-08-08,12000,2015-07-03 20:47:44,279,failed,13,CA,221.88,213.89,9199.63,2015
443439500,A Book of Drawings & Sketches by Thomas Haller Buchanan,Art Books,Publishing,USD,2017-03-01,8000,2017-02-01 08:02:19,13188,successful,124,US,4406,13188,8000,2017
773410777,"All your favorite celeb's fb, twitter, etc. posts in 1 app",Software,Technology,USD,2014-09-02,149000,2014-08-05 18:14:57,0,failed,0,US,0,0,149000,2014
1231195513,GOTO Food Cart,Farmer's Markets,Food,USD,2016-05-16,6000,2016-04-21 19:31:48,23,failed,4,US,23,23,6000,2016
501004573,CocoQuintets - Meet our Innovative New Bar Line,Small Batch,Food,USD,2014-09-22,4200,2014-08-23 17:36:41,4606,successful,95,US,4606,4606,4200,2014
270923471,"Joseph Beaty ""The Chamber"" Physical CD Project",Indie Rock,Music,USD,2014-07-12,2000,2014-05-13 17:55:44,2321,successful,31,US,2321,2321,2000,2014
260895377,Stephanie Owens - Debut Album and Music Video,Country & Folk,Music,USD,2017-10-29,19000,2017-09-29 02:05:58,19125,successful,154,US,1745,19125,19000,2017
172432266,"ZTE 'Project CSX' Phone - Hands Free, Eye Tracking Device",Gadgets,Technology,USD,2017-02-19,500000,2017-01-05 00:25:39,36245,canceled,190,US,23885,36245,500000,2017
2025342236,How to Podcast (and make money doing it),Nonfiction,Publishing,USD,2014-10-12,30000,2014-09-11 18:55:53,430,failed,11,US,430,430,30000,2014
248197123,"CGI 3D Animated Short-movie ""135.1""",Animation,Film & Video,EUR,2016-12-02,3000,2016-11-02 01:36:23,0,failed,0,FR,0,0,3192.61,2016
789248675,"Ultimate Hammocks: ""Well Hung""",Product Design,Design,USD,2015-01-08,4500,2014-12-09 17:30:19,11879,successful,192,US,11879,11879,4500,2015
1521412904,Tiny Church Media,Graphic Design,Design,USD,2014-09-02,10000,2014-08-13 02:28:23,685,failed,6,US,685,685,10000,2014
2060765622,#noblurredlines,Drama,Film & Video,GBP,2015-02-27,4000,2015-01-28 20:49:06,110,failed,7,GB,166.08,169.88,6177.51,2015
752394964,Authentic Jim Beam Aged Bourbon Oak Barrel BBQ Smoking Chips,Food,Food,USD,2015-04-03,2600,2015-03-11 18:19:12,2655,successful,82,US,2655,2655,2600,2015
1082294972,UNDO Laces: Offset the Carbon Footprint of Shoes with Style,Product Design,Design,USD,2015-07-25,10000,2015-06-25 12:45:27,13582,successful,490,US,13582,13582,10000,2015
1689412342,Modern art gallery,Public Art,Art,EUR,2016-07-12,15000,2016-05-13 16:11:37,0,failed,0,IT,0,0,16692.08,2016
1221888361,First Team Records,Hip-Hop,Music,USD,2017-06-22,3000,2017-05-23 07:31:24,0,failed,0,US,0,0,3000,2017
1883147813,Good Beer - Beer Garden and Gastropub,Restaurants,Food,USD,2015-03-12,50000,2015-02-10 06:04:41,15125,failed,113,US,15125,15125,50000,2015
1475869894,Soul & Rhythm Clothing Line A New Amazing Start Up Company,Ready-to-wear,Fashion,USD,2016-10-08,4000,2016-09-30 19:34:36,0,failed,0,US,0,0,4000,2016
1182968647,Real Women morning routines (Canceled),Video Art,Art,USD,2015-08-15,12000,2015-06-16 16:31:37,0,canceled,0,US,0,0,12000,2015
1803309855,JamBlaster: the ultimate smartphone accessory for musicians,Gadgets,Technology,USD,2015-12-19,20000,2015-11-19 15:33:20,69458,successful,316,US,69458,69458,20000,2015
1166293764,Banana Balance Board,Woodworking,Crafts,USD,2017-12-01,23000,2017-11-16 01:17:14,126,failed,3,US,0,126,23000,2017
1208855892,The Hong Kong MTR Poster: Reborn,Graphic Design,Design,GBP,2017-05-11,500,2017-03-27 16:28:17,237,failed,11,GB,185.88,304.73,642.88,2017
1211487485,My'Art by My'Keala Belion,Painting,Art,USD,2016-04-06,600,2016-03-07 17:37:41,0,failed,0,US,0,0,600,2016
1802692047,I Wonder What You'll Dream About,Children's Books,Publishing,CAD,2016-07-13,5000,2016-06-13 13:14:22,0,failed,0,CA,0,0,3886.21,2016
881530946,Uncommon Questions: Fresh Conversations for Couples,Games,Games,USD,2017-10-08,6000,2017-09-08 02:12:55,9283,successful,371,US,2614,9283,6000,2017
1734202758,The Lake of Many Seasons,Shorts,Film & Video,CAD,2015-11-02,200,2015-10-22 22:45:21,325,successful,14,CA,250.32,246.19,151.5,2015
961887962,Firehall Brewery BEER SHOP & SOCIAL,Drinks,Food,CAD,2016-04-15,12232,2016-03-16 15:47:08,16891,successful,214,CA,12711.29,13113.11,9496.16,2016
1290075119,Gym District,Web,Technology,GBP,2016-02-23,8000,2016-01-26 19:03:56,1,failed,1,GB,1.43,1.4,11181.46,2016
1842953593,WORLD OF FLAVOR:75 GLUTEN FREE RECIPES FROM HOME AND ABROAD,Cookbooks,Food,USD,2014-10-16,10000,2014-09-16 14:42:46,3172,canceled,43,US,3172,3172,10000,2014
1375045061,Taji - Becoming Me,Pop,Music,USD,2017-04-01,2000,2017-03-19 21:57:58,2657,successful,52,US,44,2657,2000,2017
127284235,121Live: Be There from Anywhere,Apps,Technology,USD,2016-06-11,50000,2016-05-12 17:14:32,4239,failed,13,US,4239,4239,50000,2016
92873936,I Got Bars: The Mix Tape,Music,Music,USD,2015-10-27,250,2015-09-28 00:27:17,0,failed,0,US,0,0,250,2015
275698538,Divinity: Original Sin 2,Video Games,Games,USD,2015-09-30,500000,2015-08-26 14:55:22,2032434.63,successful,42713,US,2032434.63,2032434.63,500000,2015
10402600,Sapere Aude,Music,Music,USD,2015-09-12,600,2015-08-13 20:45:46,0,failed,0,US,0,0,600,2015
1653169413,ForestLakesTreen2.0,Woodworking,Crafts,USD,2016-09-11,4400,2016-08-12 03:22:38,79,failed,2,US,56,79,4400,2016
547314447,Pale Blue - Monstrous 2D Side Scrolling Action Adventure,Video Games,Games,USD,2014-06-19,48000,2014-05-15 19:14:55,59574.26,successful,1305,US,59574.26,59574.26,48000,2014
938567620,Roxy the Fox and the Tree Truss Bridge,Children's Books,Publishing,USD,2017-06-03,50,2017-05-04 20:44:44,50,successful,1,US,0,50,50,2017
730537956,XOXO Academy,Video Games,Games,USD,2016-07-31,1050,2016-07-06 00:00:10,172,failed,3,US,12,172,1050,2016
1261829273,Wurld,Apps,Technology,GBP,2015-03-06,9000,2015-02-04 10:40:44,1,failed,1,GB,1.5,1.52,13665.77,2015
98461524,Gluten Free Scanning App,Food,Food,USD,2015-06-28,2000,2015-05-29 22:07:39,10,failed,1,US,10,10,2000,2015
