id,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd_pledged,usd_pledged_real,usd_goal_real
353043315,Projects of Earth - Visit Portugal Through Science,Documentary,Film & Video,GBP,2017-10-15,3500,2017-09-05 16:10:42,183,canceled,4,GB,12.95,241.31,4615.22
1388528053,Hank Levine is finally making his CD,Music,Music,USD,2014-12-25,10000,2014-11-25 19:43:34,1118,failed,18,US,1118,1118,10000
784219538,StoryTymes' Aesop's Fables Childclassics,Animation,Film & Video,USD,2014-01-12,1500,2013-12-13 17:48:23,50,failed,1,US,50,50,1500
1475718448,Timebound: The App That Makes Time Travel Possible,Apps,Technology,USD,2017-04-06,20000,2017-03-07 12:25:37,20242,successful,536,US,151,20242,20000
1096478715,DEER EDITOR: FEARLESS,Comic Books,Comics,AUD,2016-03-22,1250,2016-03-01 06:19:23,3363.01,successful,346,AU,2396.54,2524.59,938.37
1266620336,TAGDICE™,Games,Games,USD,2014-09-01,30000,2014-07-03 03:04:41,1748,failed,6,US,1748,1748,30000
1043327596,edeeyou |e-d-u| Professional Learning for Educators,Web,Technology,USD,2017-05-25,22000,2017-05-04 23:24:34,1145,failed,7,US,45,1145,22000
2037706173,Sound Caddy - Bluetooth Speaker & Power Bank for Golfers,Product Design,Design,USD,2016-09-08,15000,2016-08-08 20:32:59,6167,failed,43,US,3409,6167,15000
355209822,Mysterious Prison,Film & Video,Film & Video,USD,2011-10-03,3000,2011-08-29 21:16:37,3690,successful,48,US,3690,3690,3000
783303963,"Mystery Queen™ Comics - True Superhero Story, New Characters",Comic Books,Comics,USD,2016-07-17,10950,2016-06-17 08:11:29,0,canceled,0,US,0,0,10950
1163850977,Weedopia (Canceled),Video Games,Games,CAD,2014-10-30,6000,2014-09-29 17:32:44,140,canceled,5,CA,125.5,124.18,5321.98
898225320,Ian Narcisi: Creating a concept album with a web comic.,Rock,Music,USD,2012-09-26,25000,2012-08-27 21:00:10,1660,failed,18,US,1660,1660,25000
1498760656,Pretty Hate Machine: Special Task Force: GREEN MAJIK #1,Fiction,Publishing,USD,2012-06-01,5000,2012-05-02 23:32:11,0,failed,0,US,0,0,5000
503230590,Night Terrors (Short Film),Shorts,Film & Video,USD,2013-04-30,15000,2013-03-02 07:14:52,0,failed,0,US,0,0,15000
1225427919,"Incredible! Plant Veg, Grow a Revolution",Nonfiction,Publishing,GBP,2013-12-12,10000,2013-11-12 08:34:27,10774,successful,344,GB,17254.61,17529.25,16269.95
1222044707,Bakery Coffee House Growth Project,Small Batch,Food,USD,2017-08-23,100000,2017-07-24 22:40:24,136,failed,4,US,35,136,100000
1793779037,The Wild Man of the Woods movie,Horror,Film & Video,USD,2015-07-06,12000,2015-06-22 20:29:28,1113,failed,7,US,1113,1113,12000
342865501,Let’s Grrrow Sidewalk Dog! #backthepack,Web,Technology,USD,2015-12-21,75000,2015-11-17 21:05:54,32615,failed,505,US,32615,32615,75000
1916488224,Mini Farm Kits: sustainable and organic food... at home!,Spaces,Food,CAD,2015-02-23,5000,2015-02-09 08:05:16,1807,failed,13,CA,1442.54,1451.29,4015.74
961007177,BIA JEWELLERY- Beautifuly British Designed & Hand Crafted,Jewelry,Fashion,GBP,2015-07-06,20000,2015-05-07 21:53:19,0,canceled,0,GB,0,0,31035.18
783825171,Timekeepers - A Documentary,Documentary,Film & Video,USD,2013-04-12,10000,2013-02-26 01:53:12,3119,failed,48,US,3119,3119,10000
595957800,Aiviq Miniatures from Ekmel Sword,Tabletop Games,Games,EUR,2016-03-10,100,2016-02-24 21:52:00,452.52,successful,22,ES,499.79,501.85,110.9
1203430723,Gumbo Yah-Yah the Blue Alligator: Helping Post-Katrina NOLA,Children's Books,Publishing,USD,2011-10-24,4000,2011-09-09 03:07:10,545,failed,11,US,545,545,4000
1376135693,General Jack's Dog Bakery,Farmer's Markets,Food,USD,2014-09-06,800,2014-08-19 17:45:39,825,successful,11,US,825,825,800
2079087750,The OCO Dopp Kit | Your Last Toiletry Bag,Product Design,Design,CAD,2017-08-26,10000,2017-06-27 13:59:10,28977,successful,821,CA,3394.32,23291.54,8037.94
1214083810,"""DIRT: A WAR STORY"" a new action film by Devastation Films",Film & Video,Film & Video,USD,2012-01-28,5000,2011-12-29 07:05:18,35,failed,2,US,35,35,5000
1716122271,LIFE OF BALU - The Movie (Canceled),Documentary,Film & Video,EUR,2016-05-15,8500,2016-04-19 11:32:01,850,canceled,10,DE,958.99,953.61,9536.1
2126434225,The iPack,Product Design,Design,USD,2013-08-29,50000,2013-07-30 06:15:50,2295,failed,67,US,2295,2295,50000
50847829,"""COLORS"" the 3rd album from recording artist Kanude",Rock,Music,USD,2014-10-09,8000,2014-09-08 18:58:39,8000,successful,50,US,8000,8000,8000
651042986,Coops Roast - Delivering the freshest and tastiest coffee,Drinks,Food,GBP,2016-09-05,2000,2016-08-06 13:39:45,103,failed,7,GB,3.94,137.25,2665.14
616224421,Ixtapa / Zihuatanejo • Double Vision,Photography,Photography,GBP,2013-08-23,1800,2013-07-24 02:23:23,1975,successful,37,GB,3018.08,3070.2,2798.16
1986114122,T.O. & FROM,Narrative Film,Film & Video,USD,2012-08-05,10000,2012-07-06 22:52:12,1567,failed,16,US,1567,1567,10000
1253486739,Door To Freedom,Fiction,Publishing,USD,2012-08-08,800,2012-06-29 23:23:44,125,failed,2,US,125,125,800
984171585,100 Xena Prints,Mixed Media,Art,USD,2017-01-24,100,2017-01-17 16:26:43,111,successful,23,US,86,111,100
1689356980,Last One Out,Film & Video,Film & Video,USD,2011-06-02,500,2011-05-03 06:25:59,532,successful,23,US,532,532,500
911119936,Forgotten in America - Completing the Series,Photography,Photography,USD,2012-04-24,4000,2012-03-22 03:38:33,1432.11,failed,26,US,1432.11,1432.11,4000
1907275944,Dream Town Amusement Park,Comic Books,Comics,USD,2015-05-11,3000,2015-04-11 00:35:10,470,failed,10,US,470,470,3000
1458595545,A Book About Mental Health Police Officers,Fiction,Publishing,USD,2013-11-30,30000,2013-10-31 20:41:01,210,failed,5,US,210,210,30000
901930648,Kittens!,Animals,Photography,USD,2014-08-20,10,2014-07-21 23:52:30,6,failed,2,US,6,6,10
1342334844,THE BENCH - A NEW WEB SERIES,Webseries,Film & Video,GBP,2013-02-01,1000,2013-01-24 23:48:44,0,failed,0,GB,0,0,1583.38
418870829,"""Through Blackened Skies"" Record Release Documentary",Documentary,Film & Video,USD,2011-06-02,2500,2011-05-03 13:11:46,2520,successful,36,US,2520,2520,2500
1820866790,Cancelled. (Canceled),Software,Technology,USD,2012-04-02,250000,2012-02-21 15:12:38,25,canceled,2,US,25,25,250000
2087008535,Coins Clothing,Fashion,Fashion,USD,2015-05-16,20000,2015-04-16 17:53:15,0,failed,0,US,0,0,20000
377341505,Project Hœgri -  School Bus App for Autistic Children,Apps,Technology,USD,2015-06-04,75000,2015-05-05 17:56:03,25,failed,1,US,25,25,75000
1169770545,spinning top,Design,Design,USD,2015-06-15,500,2015-05-16 01:53:19,962,successful,34,US,962,962,500
1409971579,"Dear Friends: Meet ""Pleiades"" by Correatown",Indie Rock,Music,USD,2011-06-11,10000,2011-03-27 09:26:48,15110.83,successful,196,US,15110.83,15110.83,10000
1184743796,Mississippi Queen Pedalboat,Technology,Technology,USD,2015-05-01,35000,2015-04-01 06:24:58,15,failed,1,US,15,15,35000
1538539875,Burque Backyard Music Festival ,Music,Music,USD,2010-08-01,2000,2010-05-26 00:57:14,0,failed,0,US,0,0,2000
1216811119,Pick Up Colorado,Public Art,Art,USD,2012-07-04,2500,2012-06-16 00:05:36,2615,successful,57,US,2615,2615,2500
979067452,The Columbus Book Project,Art Books,Publishing,USD,2016-11-10,12000,2016-10-10 13:21:26,13000,successful,173,US,300,13000,12000
2090707750,Grassroots,Music,Music,USD,2017-08-16,5000,2017-07-17 08:38:07,0,failed,0,US,0,0,5000
1807823143,You're A Match,Film & Video,Film & Video,USD,2012-08-13,50000,2012-06-14 16:41:58,0,failed,0,US,0,0,50000
1833074933,Micro Play-Break: Duel,Tabletop Games,Games,USD,2014-12-15,2000,2014-12-06 19:20:11,2845.55,successful,230,US,2845.55,2845.55,2000
1989933333,Next Generation Clothing Co.,Apparel,Fashion,USD,2016-08-08,20000,2016-07-09 05:39:56,185,failed,4,US,30,185,20000
645859616,Swagga Suits,Fashion,Fashion,USD,2012-08-08,5000,2012-07-09 23:39:14,491,failed,9,US,491,491,5000
1033763476,The Drastic CHange Ministry,Hip-Hop,Music,USD,2013-10-04,1800,2013-09-04 17:31:37,161,failed,10,US,161,161,1800
514649826,American Originals - Playing Cards,Publishing,Publishing,USD,2015-03-01,10000,2015-01-28 05:04:43,10781,successful,32,US,10781,10781,10000
117968371,Zelda Breath of the Wild Rupee Enamel Pin Collection,Jewelry,Fashion,GBP,2017-04-17,300,2017-04-03 14:01:34,305,successful,20,GB,38.89,389.74,383.35
718188351,Cat Conspiracies: Fishfinger's Revenge (Canceled),Video Games,Games,DKK,2015-05-21,170000,2015-04-21 20:01:18,3680,canceled,7,DK,532.76,550.96,25452.15
489088942,StikChops™ - One For All,Product Design,Design,USD,2016-06-23,20000,2016-05-09 18:45:51,1933,failed,43,US,1933,1933,20000
262969273,ipads for special ed inclusion project,Technology,Technology,USD,2015-04-09,2000,2015-03-10 05:07:45,1,failed,1,US,1,1,2000
297541867,Benign Kingdom Fall 2012,Comics,Comics,USD,2012-08-07,15000,2012-07-08 21:06:41,140616.67,successful,2542,US,140616.67,140616.67,15000
155556550,Let Go Premiere,Webseries,Film & Video,USD,2017-09-23,7000,2017-07-25 23:21:47,464,canceled,9,US,0,464,7000
2058312003,Anarchy Dreamers Volume 1,Graphic Novels,Comics,USD,2016-11-20,3500,2016-10-21 06:08:40,4511,successful,63,US,2208,4511,3500
903935145,"Simply Sweets, bakery, cakes, small business, new, cookies,",Food,Food,USD,2016-03-16,1500,2016-02-10 22:49:36,38,failed,3,US,38,38,1500
1564735927,The FREE ENTERPRISE TV Series Pilot (Canceled),Comedy,Film & Video,USD,2014-08-20,225000,2014-07-22 20:15:50,12240.1,canceled,90,US,12240.1,12240.1,225000
1778898788,PINK HAIR AFFAIR moves to the stage!,Dance,Dance,USD,2012-07-18,3200,2012-06-18 18:04:00,3608,successful,75,US,3608,3608,3200
1805395562,Everybody's Right About Everybody Album Re-Release,Indie Rock,Music,USD,2011-01-21,15000,2010-12-22 23:38:52,15119,successful,96,US,15119,15119,15000
639910663,"Me, Myself + Monster - 3D Printed Art toys",Mixed Media,Art,AUD,2017-12-20,1300,2017-11-03 11:40:29,150,failed,2,AU,0,115.77,1003.32
2132614557,Valkyrja Production Company,Film & Video,Film & Video,USD,2015-08-12,10000,2015-07-03 06:30:01,0,failed,0,US,0,0,10000
1945445789,Help Lakewood Christian school purchase a 3d printer,3D Printing,Technology,USD,2014-10-31,4000,2014-10-01 18:15:30,102,failed,10,US,102,102,4000
1901583450,Polarize: A New App that puts life at your fingertips,Software,Technology,USD,2014-04-30,40000,2014-03-16 01:32:38,290,failed,10,US,290,290,40000
90816340,Hip hop Music Video for single So Gone by The Madame,Hip-Hop,Music,USD,2015-04-17,11000,2015-03-18 10:06:07,1,failed,1,US,1,1,11000
707364092,Support Our Troops Clothing,Apparel,Fashion,USD,2017-11-16,2000,2017-10-17 02:11:57,95,failed,2,US,0,95,2000
1236168308,TransAmerica Adventure! (Canceled),Documentary,Film & Video,USD,2014-08-18,40000,2014-06-19 23:30:13,0,canceled,0,US,0,0,40000
1599747420,Tall & Short's Bake Shop,Food,Food,USD,2015-04-25,40000,2015-03-26 03:55:38,52,failed,3,US,52,52,40000
1989116342,Versos de Otoño / Autumn Verses,Poetry,Publishing,USD,2015-03-01,1800,2015-01-14 01:40:09,5,failed,1,US,5,5,1800
1640867769,What Happens in Vegas,Shorts,Film & Video,USD,2011-10-17,600,2011-10-11 02:35:00,725,successful,14,US,725,725,600
1342015627,Stupid Wankers,Webseries,Film & Video,USD,2011-12-06,5000,2011-10-08 03:27:41,20,failed,1,US,20,20,5000
1700079502,Finding Stan Musial,Family,Film & Video,USD,2014-11-04,35000,2014-09-05 23:03:23,55,failed,3,US,55,55,35000
788175532,Good Bird 2.0 - A New Restaurant in NOLA,Restaurants,Food,USD,2017-08-10,12000,2017-07-11 16:44:00,12325,successful,96,US,0,12325,12000
1620573256,Documentary: Morel Truths (The Mushroom Series),Documentary,Film & Video,USD,2013-02-14,1000,2013-01-23 22:09:23,1069,successful,20,US,1069,1069,1000
533656508,Black Eyed Angels (Canceled),Film & Video,Film & Video,USD,2015-03-08,30000,2015-02-06 17:43:03,2593,canceled,37,US,2593,2593,30000
590023230,Reap!,Video Games,Games,USD,2012-06-19,6000,2012-05-19 02:58:51,165,failed,4,US,165,165,6000
979159802,CARDS: A Playing Card Simulator,Video Games,Games,CAD,2015-10-03,30000,2015-09-03 06:04:26,901,failed,8,CA,681.24,696.51,23191.09
1078945810,Estaa: Italian Cashmere Knitwear,Fashion,Fashion,USD,2014-04-13,63000,2014-02-12 19:08:40,2,failed,2,US,2,2,63000
187187429,"""Keep an open mind - something might fall in"" (Canceled)",Art Books,Publishing,USD,2011-09-08,1425,2011-08-18 06:41:43,0,canceled,0,US,0,0,1425
1348517632,THE COLLODION COAST,Photography,Photography,GBP,2013-12-19,2000,2013-11-14 20:42:52,2001,successful,25,GB,3179.67,3273.08,3271.45
1417289553,Binitay: Journey of a Filipino Adoptee,Documentary,Film & Video,USD,2013-07-11,8000,2013-06-20 02:48:17,8709,successful,62,US,8709,8709,8000
1310882897,Lovecards - Stay connected,Publishing,Publishing,EUR,2017-11-26,4500,2017-10-25 18:13:15,50,failed,4,NL,52.95,59.42,5348.23
563474737,Nova HotBots FTC fundraiser,Technology,Technology,USD,2014-01-11,2000,2013-11-12 21:13:21,192,failed,8,US,192,192,2000
937449355,A NEW MUSIC JOURNEY FROM LONGING TO BELONGING,Music,Music,USD,2015-06-04,24000,2015-04-11 04:50:30,27531,successful,284,US,27531,27531,24000
1843400832,Ultimate Hot Chilli Collection - Taste the real hotness!,Food,Food,EUR,2016-09-17,2500,2016-07-19 10:52:50,13186.8,successful,361,IT,104.02,14787.72,2803.51
1763561407,Braiiiins! ...it will not die!,Tabletop Games,Games,USD,2015-03-18,1,2015-02-16 16:43:35,12984,successful,411,US,12984,12984,1
872745289,Building the Winter House,Theater,Theater,USD,2012-07-11,375,2012-06-21 23:00:57,590,successful,22,US,590,590,375
1269905749,One-Armed Bandit: A Family Affair,Documentary,Film & Video,USD,2017-02-10,10000,2017-01-11 12:58:46,10365,successful,48,US,1375,10365,10000
1798955699,Queen's Crown,Video Games,Games,USD,2016-09-12,4000,2016-08-13 02:59:12,11553,successful,302,US,4955,11553,4000
366750500,North: A Journey to Tropical Queensland 2018 Calendar,Places,Photography,AUD,2017-10-05,750,2017-09-14 08:27:52,296,failed,6,AU,236.87,230.1,583.02
658929432,Countdown Until Now Comic Anthology,Anthologies,Comics,USD,2014-10-15,4500,2014-09-15 13:00:37,6393,successful,216,US,6393,6393,4500
586625529,k-Bucks: Learn & Earn!,Software,Technology,USD,2016-05-25,750000,2016-04-25 19:39:09,11214,failed,14,US,11214,11214,750000
243866291,"Luka Pascalicchio's ""Pyro""",Film & Video,Film & Video,USD,2015-02-14,10000,2015-01-15 04:43:22,14126,successful,32,US,14126,14126,10000
1201168975,24/7 Skilled Worker Mobile Application,Apps,Technology,EUR,2017-10-14,250000,2017-09-14 21:10:37,0,failed,0,DE,0,0,295448.91
1254567077,Des baguettes asiatiques Made in France,Product Design,Design,EUR,2016-06-18,200000,2016-05-19 08:59:04,0,failed,0,FR,0,0,221319.73
1104569800,The Arizona Lensbaby Project,Photography,Photography,USD,2013-05-23,2000,2013-05-03 00:41:12,30,failed,1,US,30,30,2000
238882558,"VGADuino , VGA Graphic Shield for ARDUINO with RGB/AV ports",Hardware,Technology,USD,2015-09-24,1000,2015-08-25 02:58:23,3283,successful,65,US,3283,3283,1000
234733897,One Match Left is Legit? AWESOME!,Indie Rock,Music,USD,2012-09-26,500,2012-08-28 01:26:31,510,successful,9,US,510,510,500
1109875500,Turtle Crossing Etiquette,Fiction,Publishing,USD,2015-11-04,5000,2015-09-05 17:18:33,0,failed,0,US,0,0,5000
838492743,Life outside our door,Photography,Photography,USD,2013-05-11,25000,2013-03-12 02:09:06,50,failed,2,US,50,50,25000
663223026,Haechi Movies Season 3,Film & Video,Film & Video,EUR,2016-01-25,1500,2015-12-23 09:37:04,10,undefined,0,"N,0""",,10.92,1638
2000007772,Balls To The Wall,Robots,Technology,USD,2017-01-12,37500,2016-11-28 02:45:49,25,failed,1,US,25,25,37500
425374949,God Is Great,Publishing,Publishing,USD,2015-04-14,300,2015-03-15 21:58:56,5,failed,1,US,5,5,300
1218110913,"I am grateful, the Coloring Planner for adults.",Design,Design,USD,2016-09-30,1560,2016-08-01 18:01:19,1882,successful,36,US,62,1882,1560
214473512,Ashtanga - Paying homage through Large Format Photography,Photography,Photography,GBP,2016-05-07,32000,2016-04-07 12:46:14,1974,failed,38,GB,2795.7,2844.26,46107.52
622987043,Increase recycling rates with The Clip-n-Bag Program,Product Design,Design,USD,2013-09-08,65000,2013-08-09 20:36:16,251,failed,11,US,251,251,65000
909755533,The Dead Daisies – The Year of Revolución,Art,Art,GBP,2016-03-18,2750,2016-02-12 00:41:00,3000,successful,76,GB,4341.94,4346.13,3983.95
352771684,Nintendo eSports Convention by Greasy Controller Gaming,Live Games,Games,USD,2016-08-04,20000,2016-06-05 00:17:08,101,failed,2,US,101,101,20000
1408850625,GIFTS & WEREBEARS GREEN TOUR,Indie Rock,Music,USD,2013-05-18,5000,2013-04-17 05:57:48,5018.99,successful,72,US,5018.99,5018.99,5000
477514717,Stringy and Mopy: The Adventure Begins (Webcomic),Webcomics,Comics,USD,2016-12-14,300,2016-11-19 04:19:42,10,failed,1,US,0,10,300
1735477767,Baby Lu,Film & Video,Film & Video,USD,2012-06-20,50000,2012-04-21 02:00:33,50966,successful,484,US,50966,50966,50000
545024242,Help fund Erik Slättberg's debut solo piano album,Music,Music,SEK,2016-10-28,10000,2016-10-14 12:35:33,10730,successful,58,SE,0,1188.33,1107.48
2010922725,PRISMATA: A New Hybrid Game of Pure Strategy,Video Games,Games,CAD,2014-12-21,140000,2014-11-21 00:35:20,140000.56,successful,3783,CA,123639.69,120773.43,120772.95
1328972858,Project Moon Dust - Synthetics For Outer Space Education.,Product Design,Design,USD,2014-03-07,40000,2014-01-21 15:37:32,714,failed,15,US,714,714,40000
1419120377,Pisces of Fate,Fiction,Publishing,NZD,2016-02-29,1000,2016-01-26 06:33:47,1419,successful,35,NZ,923.93,959.5,676.18
734555430,Help  plant the seed of knowledge so we can all live better.,Food,Food,CAD,2014-10-25,1,2014-08-26 23:32:08,5,successful,1,CA,4.56,4.43,0.89
1713559998,DENATURED: Honeybees + Murano,Conceptual Art,Art,USD,2013-06-20,40000,2013-05-06 22:24:03,7852,failed,42,US,7852,7852,40000
1780405175,Toko Film Festival | south italy,Shorts,Film & Video,EUR,2015-07-18,300,2015-07-08 14:37:32,107,failed,2,IT,118.09,117.05,328.17
1261536349,Redividing the T-Shirt Norm,Apparel,Fashion,USD,2017-04-21,5171,2017-03-14 13:02:21,1224,failed,12,US,0,1224,5171
796742666,HELP MFOOTBALL CONTINUE AND REACH 2017,Web,Journalism,AUD,2017-01-18,55000,2016-12-19 23:56:16,272,failed,5,AU,0,204.88,41428.14
2081925913,Reindeer Sweatshirt,Apparel,Fashion,USD,2014-09-12,300,2014-08-13 04:59:09,2640.01,successful,78,US,2640.01,2640.01,300
984018608,Dare2Dream-Fundraiser for Shuree's new album.,Music,Music,USD,2011-03-10,30000,2010-12-10 12:25:59,5975,failed,38,US,5975,5975,30000
985865388,"Sumkali - Mandali, Indian Folk, Fusion, and Funk C.D. needs an Exec. Producer!",World Music,Music,USD,2010-07-23,2000,2010-07-16 23:15:20,0,failed,0,US,0,0,2000
2016605417,Sweet Slots Molds- Chocolate covered fruit molds,Product Design,Design,USD,2016-10-30,15000,2016-09-30 21:22:41,0,canceled,0,US,0,0,15000
849953642,"Life Shorts - Adventure, travel, sports.",Apparel,Fashion,GBP,2014-06-02,1200,2014-05-15 19:17:31,2572,successful,59,GB,4330.6,4327.49,2019.05
1925977213,music of Situations - New Format of Communication,Games,Games,GBP,2014-06-01,180000,2014-04-02 10:04:28,1,failed,1,GB,1.67,1.68,302856.95
219491715,Violin Adventure Music (Real Music!),Classical Music,Music,USD,2015-03-21,30000,2015-02-24 08:53:56,70,failed,3,US,70,70,30000
1926440317,"""Bar Betting"" - a short film",Shorts,Film & Video,USD,2010-06-07,600,2010-05-12 04:41:53,700,successful,11,US,700,700,600
221096662,God Help The Girl - Musical Film,Romance,Film & Video,USD,2012-02-12,100000,2011-12-14 17:43:40,121084.88,successful,1334,US,121084.88,121084.88,100000
1936430800,The Fishtank Apparel - HATS,Accessories,Fashion,USD,2017-11-26,500,2017-11-15 18:35:12,0,canceled,0,US,0,0,500
1058748741,Civil War : The Reckoning,Video Games,Games,CAD,2015-01-20,15000,2014-11-21 21:10:31,316,failed,13,CA,278.56,253.9,12052.06
637748431,Commissions: Flower Paintings,Painting,Art,USD,2017-12-01,500,2017-11-01 15:52:40,685,successful,64,US,322,685,500
767252132,"Brown Bag ""Recycled Music"" Album Foundation",Indie Rock,Music,USD,2012-03-24,1250,2012-02-21 21:47:05,1620,successful,43,US,1620,1620,1250
1811610343,The Paradox Box (Canceled),Gadgets,Technology,GBP,2014-08-17,100,2014-07-18 22:58:03,86,canceled,4,GB,147.4,142.57,165.77
535058373,Healing through Involvement in Nature,Design,Design,USD,2012-02-22,2500,2012-01-18 19:50:20,2501,successful,38,US,2501,2501,2500
1532286525,SUGAR!,Narrative Film,Film & Video,USD,2015-08-15,17531,2015-07-08 19:26:56,17842,successful,58,US,17842,17842,17531
709515941,Robb Benson & the Shelk,Rock,Music,USD,2013-04-23,2222,2013-03-09 23:22:14,3032.22,successful,45,US,3032.22,3032.22,2222
829505861,Slapped! Season 2,Webseries,Film & Video,USD,2013-11-16,5000,2013-10-17 06:33:14,5001,successful,114,US,5001,5001,5000
286339212,Support Creative Zombie Studios,Radio & Podcasts,Publishing,USD,2015-02-11,6000,2015-01-20 21:25:41,1106,failed,11,US,1106,1106,6000
1160534862,iStroll Kid - iPad Holder for a Child's Stroller,Product Design,Design,USD,2013-03-14,10000,2013-01-28 02:56:09,445,failed,10,US,445,445,10000
1548770005,PeaceMakers,Documentary,Film & Video,USD,2013-10-19,14000,2013-09-18 18:56:23,15226,successful,251,US,15226,15226,14000
1673169303,Creating a new look for old or broken furniture,Design,Design,GBP,2015-05-26,1500,2015-05-12 08:54:51,0,failed,0,GB,0,0,2288.61
1420288122,Redblades At The MFA (Mental Force Academy),Publishing,Publishing,GBP,2016-12-22,10000,2016-11-22 06:50:25,185,failed,6,GB,12.34,226.61,12249.35
687809902,OH MY COFFEE,Drinks,Food,USD,2016-09-07,25000,2016-08-08 21:15:49,20,failed,1,US,0,20,25000
442673334,"Asian-Style Pink Sauce, Yum!",Food,Food,USD,2017-02-09,3000,2017-01-10 19:10:11,353.17,failed,5,US,264,353.17,3000
414036464,Summer Archaeological Field Experience for Students,Documentary,Film & Video,USD,2014-05-15,2000,2014-04-15 16:10:51,2283,successful,34,US,2283,2283,2000
1073155733,The First Artist,Drama,Film & Video,GBP,2015-04-05,600,2015-03-06 10:53:01,16,failed,2,GB,24.41,23.35,875.48
2105885237,The Unlucky Girl in Love Book,Fiction,Publishing,USD,2014-02-03,2300,2014-01-04 03:09:27,129,failed,4,US,129,129,2300
340577962,I just want to make clothes,Ready-to-wear,Fashion,USD,2016-10-28,16000,2016-09-08 00:11:16,1,canceled,1,US,0,1,16000
447479677,A Piece of My Heart (at the PAL Theatre),Plays,Theater,CAD,2017-10-25,4000,2017-09-25 02:29:43,225,failed,9,CA,0,174.53,3102.7
312571747,KDJ-ONE : Portable Audio Workstation,Gadgets,Technology,USD,2015-01-13,100000,2014-12-04 10:53:40,158449,successful,398,US,158449,158449,100000
741444734,PMCD at The International Choreographer´s Encounter,Dance,Dance,USD,2013-11-29,1500,2013-10-30 02:15:32,1731,successful,34,US,1731,1731,1500
1845894317,Mike Hicks Presents: The Transition Project,Music,Music,USD,2014-08-08,15000,2014-07-09 07:00:19,5046,failed,112,US,5046,5046,15000
933582901,Bocas and Johnny Scorched one-shot color issue.,Comics,Comics,USD,2011-04-11,300,2011-03-01 04:28:32,65,failed,3,US,65,65,300
1982543802,War: 1864,Video Games,Games,USD,2017-09-28,40000,2017-09-13 18:15:25,175,failed,3,US,0,175,40000
952063972,RISK,Shorts,Film & Video,USD,2016-10-15,8000,2016-09-15 20:25:49,9012,successful,94,US,100,9012,8000
1939898978,"GearWares : Gear themed picture frames, coasters, and more.",Design,Design,USD,2015-04-08,10000,2015-03-09 16:45:15,875,canceled,8,US,875,875,10000
1486326565,Help me make ART for a living and stay sober,Art,Art,USD,2015-09-30,5750,2015-08-18 18:34:42,45,failed,1,US,45,45,5750
620084800,Records With Attitude,Music,Music,USD,2015-06-10,5500,2015-05-06 04:59:37,102,undefined,0,"N,0""",,102,5500
961136882,ODIN'S HORSE by Robert Koon at Mirror Stage,Theater,Theater,USD,2011-11-22,5000,2011-10-21 10:35:19,5562.8,successful,70,US,5562.8,5562.8,5000
155308509,HITCHHIKE SATELLITE book series,Children's Books,Publishing,USD,2016-01-22,1000,2015-12-23 20:06:05,250,failed,11,US,250,250,1000
528253275,Anomaly: The Series (Canceled),Webseries,Film & Video,USD,2015-12-02,11000,2015-11-07 06:22:42,5,canceled,1,US,5,5,11000
2050843043,"Organic, baked goods in custom vending machines",Food,Food,USD,2015-03-26,60000,2015-02-24 15:47:35,0,failed,0,US,0,0,60000
853128780,Humpty Dumpty Film,Documentary,Film & Video,GBP,2017-07-08,10000,2017-06-07 10:59:20,17278.99,successful,212,GB,7817.45,22417.83,12974.04
1301485413,Paranoia RPG,Tabletop Games,Games,GBP,2014-12-03,30000,2014-10-24 10:29:15,217517.31,successful,4380,GB,349074.92,341192.92,47057.35
1593441255,Huffin-n-Puffin HandCrafted Sauce- Certified kitchen needed,Small Batch,Food,USD,2014-07-31,25000,2014-07-04 19:22:41,445,failed,14,US,445,445,25000
280850481,SpeedyProto - The Only ProtoBoard with a Ground Plane,DIY Electronics,Technology,USD,2015-08-28,500,2015-07-09 05:34:12,3493,successful,113,US,3493,3493,500
109161790,Vessna Scheff & Koof Ibi // First Official Music Video + Art,Music Videos,Film & Video,USD,2016-12-25,1940,2016-11-24 08:00:32,2490,successful,63,US,230,2490,1940
412119602,Time Machine Guitar,Shorts,Film & Video,USD,2012-02-08,16000,2012-01-07 07:09:31,18577,successful,203,US,18577,18577,16000
1860632975,Jumping the 'art' shark.... send me to Chicago to perform death defying feats. ,Art,Art,USD,2010-06-02,2200,2010-05-03 00:25:55,2780,successful,38,US,2780,2780,2200
1052742759,BEAUTALITY,Webseries,Film & Video,GBP,2013-07-19,5000,2013-06-24 21:57:15,5207,successful,79,GB,8029.89,7945.98,7630.09
1790449451,Let's Make Some Music: Luke Metzler's 1st Full-Length Album,Pop,Music,USD,2015-03-13,15000,2015-02-06 19:16:54,15015,successful,68,US,15015,15015,15000
566612928,The Architect - A Short Film,Film & Video,Film & Video,USD,2015-05-19,4200,2015-04-19 21:15:38,4235,undefined,0,"N,0""",,4235,4200
1858936400,grooveTOAST Leather Love,Crafts,Crafts,USD,2015-03-28,450,2015-03-02 19:10:29,685,successful,27,US,685,685,450
68309715,Transforming Life,Mixed Media,Art,USD,2013-06-08,1000,2013-05-29 20:17:17,1050,successful,19,US,1050,1050,1000
743681696,50th Anniversary CD,Jazz,Music,USD,2015-05-09,15000,2015-04-10 04:46:21,622,failed,18,US,622,622,15000
